CELEX_ID,Date,Title
32024R1109,2024-04-10,"Commission Implementing Regulation (EU) 2024/1109 of 10 April 2024 laying down rules for the application of Regulation (EU) 2018/1139 of the European Parliament and of the Council as regards competent authority requirements and administrative procedures for the certification, oversight and enforcement of the continuing airworthiness of certified unmanned aircraft systems, and amending Implementing Regulation (EU) 2023/203"
32024R0635,2024-02-02,Commission Implementing Regulation (EU) 2024/635 of 2 February 2024 amending Implementing Regulation (EU) 2015/2447 as regards the means of proof of the customs status of Union goods and certain provisions relating to Union transit procedures
32024R0768,2024-02-26,Council Implementing Regulation (EU) 2024/768 of 26 February 2024 implementing Article 8a of Regulation (EC) No 765/2006 concerning restrictive measures in view of the situation in Belarus and the involvement of Belarus in the Russian aggression against Ukraine
32024R0262,2024-01-17,"Commission Implementing Regulation (EU) 2024/262 of 17 January 2024 concerning the renewal of the authorisation of a preparation of endo-1,4-beta-glucanase produced by Trichoderma citrinoviride IMI 360748 as a feed additive for chickens for fattening, minor poultry species for fattening and weaned piglets, the authorisation of that preparation as a feed additive for turkeys for fattening, all poultry species reared for laying or breeding, ornamental birds and suckling piglets (holder of the authorisation: Huvepharma NV) and amending Implementing Regulation (EU) 2015/2305"
32024R0251,2024-01-16,"Commission Implementing Regulation (EU) 2024/251 of 16 January 2024 concerning the renewal of the authorisation of the preparations of Lactiplantibacillus plantarum CNCM I-3235, Lactiplantibacillus plantarum DSM 11672/CNCM I-3736, Pediococcus acidilactici CNCM I-3237, Pediococcus acidilactici DSM 11673/CNCM I-4622, Pediococcus pentosaceus NCIMB 12455, Acidipropionibacterium acidipropionici CNCM I-4661, Lentilactobacillus buchneri NCIMB 40788/CNCM I-4323 and Lentilactobacillus hilgardii CNCM I-4785 and Lentilactobacillus buchneri CNCM I-4323/NCIMB 40788 as feed additives for all animal species, amending Implementing Regulations (EU) No 1065/2012, (EU) No 1119/2012, (EU) No 1113/2013 and (EU) No 304/2014 and repealing Implementing Regulations (EU) No 990/2012 and (EU) 2019/764"
32024R0252,2024-01-16,Commission Implementing Regulation (EU) 2024/252 of 16 January 2024 concerning the renewal of the authorisation of a preparation of Lactiplantibacillus plantarum DSM 23375 as a feed additive for all animal species and amending Implementing Regulation (EU) No 1065/2012
32024R0750,2024-02-29,Commission Implementing Regulation (EU) 2024/750 of 29 February 2024 concerning the renewal of the authorisation of thaumatin as a feed additive for all animal species and repealing Implementing Regulation (EU) No 869/2012
32024R0763,2024-02-29,Commission Implementing Regulation (EU) 2024/763 of 29 February 2024 concerning the renewal of the authorisation of preparations of Lactiplantibacillus plantarum NCIMB 30083 and Lactiplantibacillus plantarum NCIMB 30084 as feed additives for all animal species and repealing Implementing Regulation (EU) No 308/2013
32024R0780,2024-03-05,"Commission Implementing Regulation (EU) 2024/780 of 5 March 2024 concerning the renewal of the authorisation of a preparation of endo–1,4-beta-xylanase produced by Trichoderma citrinoviride DSM 34663 as a feed additive for all poultry species for fattening, all poultry species for laying and reared for laying, weaned piglets, pigs for fattening and carp, the authorisation of that preparation as a feed additive for all poultry species for breeding, turkeys reared for breeding, minor poultry species reared for breeding, ornamental birds, suckling piglets and minor porcine species for fattening (holder of authorisation: Huvepharma NV) and repealing Implementing Regulations (EU) 2015/1043, (EU) 2017/1906 and (EU) 2018/327"
32024R0781,2024-03-05,"Commission Implementing Regulation (EU) 2024/781 of 5 March 2024 concerning the renewal of the authorisation of a preparation of alpha-galactosidase produced by Saccharomyces cerevisiae CBS 615.94 and endo-1,4-beta-glucanase produced by Aspergillus niger CBS 120604 as a feed additive for chickens for fattening, minor poultry species for fattening and chickens reared for laying (holder of authorisation: Kerry Ingredients & Flavours Ltd.) and repealing Implementing Regulations (EU) No 237/2012 and (EU) No 1365/2013"
32024R0980,2024-04-02,Commission Implementing Regulation (EU) 2024/980 of 2 April 2024 concerning the authorisation of a preparation of Saccharomyces cerevisiae MUCL 39885 as a feed additive for cats (holder of authorisation: Prosol S.p.A)
32024R0212,2024-01-04,Council Implementing Regulation (EU) 2024/212 of 4 January 2024 implementing Regulation (EU) 2017/1770 concerning restrictive measures in view of the situation in Mali
32024R1033,2024-04-04,"Council Implementing Regulation (EU) 2024/1033 of 4 April 2024 implementing Regulation (EU) No 359/2011 concerning restrictive measures directed against certain persons, entities and bodies in view of the situation in Iran"
32024R0735,2024-02-28,Commission Implementing Regulation (EU) 2024/735 of 28 February 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Viejo)
32024R0883,2024-03-21,Commission Implementing Regulation (EU) 2024/883 of 21 March 2024 amending Implementing Regulation (EU) 2021/535 as regards the second rear registration plate space for trailers and the mass of energy storage systems and correcting that Regulation
32024R1608,2024-06-05,Commission Implementing Regulation (EU) 2024/1608 of 5 June 2024 making imports of erythritol originating in the People’s Republic of China subject to registration
32024R0785,2024-03-05,Commission Implementing Regulation (EU) 2024/785 of 5 March 2024 making imports of new battery electric vehicles designed for the transport of persons originating in the People’s Republic of China subject to registration
32024R0949,2024-03-27,"Commission Implementing Regulation (EU) 2024/949 of 27 March 2024 establishing a common form for rail passengers’ reimbursement and compensation requests for delays, missed connections and cancellations of rail services in accordance with Regulation (EU) 2021/782 of the European Parliament and of the Council"
32024R0413,2024-01-25,Commission Implementing Regulation (EU) 2024/413 of 25 January 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R0483,2024-02-05,Commission Implementing Regulation (EU) 2024/483 of 5 February 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R1661,2024-06-05,Commission Implementing Regulation (EU) 2024/1661 of 5 June 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R0760,2024-02-23,Commission Implementing Regulation (EU) 2024/760 of 23 February 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R0808,2024-02-29,Commission Implementing Regulation (EU) 2024/808 of 29 February 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R1454,2024-05-17,Commission Implementing Regulation (EU) 2024/1454 of 17 May 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever and repealing Implementing Decision (EU) 2024/1310
32024R0289,2024-01-12,Commission Implementing Regulation (EU) 2024/289 of 12 January 2024 amending Implementing Regulation (EU) 2016/323 as regards the data required for mutual administrative assistance documents relating to the movements of excise goods to be exported under duty suspension pursuant to Council Regulation (EU) No 389/2012
32024R0292,2024-01-18,"Commission Implementing Regulation (EU) 2024/292 of 18 January 2024 amending Implementing Regulation (EU) 2020/1217 concerning the period of derogation and the pests of concern for the introduction into the Union territory of naturally or artificially dwarfed plants for planting of Chamaecyparis Spach, Juniperus L. and certain species of Pinus L., originating in Japan"
32024R0377,2024-01-25,Commission Implementing Regulation (EU) 2024/377 of 25 January 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Malus domestica originating in Bosnia and Herzegovina
